               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.021538,           0.0067778,           0.0054878,             0.99823,             0.99735,               0.995,             0.92333,            0.022737,           0.0045543,           0.0066668,            0.005149,            0.005149,            0.005149
                 149,            0.021996,           0.0070643,           0.0060772,             0.99908,             0.99735,               0.995,             0.93321,            0.022494,           0.0046056,           0.0066949,            0.005116,            0.005116,            0.005116
                 150,            0.021989,           0.0070668,           0.0059702,             0.99736,             0.99623,               0.995,             0.94056,            0.022131,           0.0044745,           0.0067451,            0.005083,            0.005083,            0.005083
                 151,            0.022081,           0.0068328,           0.0060011,             0.99894,             0.99471,               0.995,             0.93958,            0.022121,           0.0045017,           0.0067252,             0.00505,             0.00505,             0.00505
                 152,            0.022068,           0.0070106,            0.005954,             0.99965,             0.99471,               0.995,             0.93279,            0.022249,           0.0044605,           0.0067341,            0.005017,            0.005017,            0.005017
                 153,            0.022132,           0.0071594,           0.0061623,             0.99736,             0.99653,               0.995,             0.93667,             0.02211,           0.0043724,           0.0066697,            0.004984,            0.004984,            0.004984
                 154,            0.022004,           0.0069711,           0.0059424,             0.99736,             0.99659,               0.995,              0.9335,            0.022268,            0.004437,           0.0066613,            0.004951,            0.004951,            0.004951
                 155,            0.021843,           0.0070348,           0.0060165,             0.99788,             0.99735,               0.995,             0.93629,            0.021994,           0.0044368,           0.0066699,            0.004918,            0.004918,            0.004918
                 156,            0.022293,           0.0066525,           0.0061529,             0.99792,             0.99471,               0.995,             0.93473,             0.02221,           0.0043779,           0.0066477,            0.004885,            0.004885,            0.004885
                 157,            0.021617,           0.0067798,           0.0059599,              0.9992,             0.99471,               0.995,             0.94209,            0.022043,           0.0044003,           0.0067006,            0.004852,            0.004852,            0.004852
                 158,            0.021737,           0.0067035,           0.0059048,             0.99866,              0.9955,               0.995,             0.93455,            0.022429,           0.0044258,           0.0066592,            0.004819,            0.004819,            0.004819
                 159,            0.022213,           0.0069308,           0.0058486,             0.99736,             0.99728,               0.995,             0.93462,            0.022211,           0.0045161,            0.006794,            0.004786,            0.004786,            0.004786
                 160,            0.021977,           0.0071227,           0.0058271,             0.99942,             0.99471,               0.995,             0.93959,            0.022065,           0.0044643,           0.0068337,            0.004753,            0.004753,            0.004753
                 161,            0.021947,           0.0070591,           0.0059991,             0.99963,              0.9947,               0.995,             0.93721,             0.02204,           0.0044659,           0.0066905,             0.00472,             0.00472,             0.00472
                 162,            0.021498,            0.006815,           0.0059605,             0.99757,             0.99735,               0.995,             0.94308,             0.02191,           0.0044649,           0.0066549,            0.004687,            0.004687,            0.004687
                 163,            0.021658,           0.0067666,           0.0059344,             0.99887,             0.99471,               0.995,             0.93954,            0.022065,            0.004582,           0.0067094,            0.004654,            0.004654,            0.004654
                 164,            0.022286,           0.0068345,           0.0063478,             0.99741,             0.99735,               0.995,             0.93648,            0.022159,            0.004469,           0.0066582,            0.004621,            0.004621,            0.004621
                 165,            0.022194,           0.0067472,           0.0062423,             0.99807,              0.9947,               0.995,             0.93918,            0.022031,           0.0042731,           0.0065988,            0.004588,            0.004588,            0.004588
                 166,            0.022059,           0.0069148,           0.0060598,             0.99869,             0.99471,               0.995,             0.93948,            0.022139,           0.0043485,           0.0066347,            0.004555,            0.004555,            0.004555
                 167,            0.021758,           0.0066652,            0.005951,             0.99987,             0.99206,             0.99495,             0.93817,            0.022122,           0.0043964,           0.0066548,            0.004522,            0.004522,            0.004522
                 168,            0.021491,           0.0066533,           0.0058431,             0.99925,              0.9947,               0.995,             0.93547,            0.022114,           0.0046638,           0.0067769,            0.004489,            0.004489,            0.004489
                 169,            0.021964,           0.0070583,            0.006032,             0.99972,             0.99206,               0.995,             0.93828,            0.021909,           0.0043812,           0.0066774,            0.004456,            0.004456,            0.004456
                 170,            0.021644,           0.0071656,           0.0060318,             0.99998,             0.99206,             0.99497,             0.93938,            0.021923,           0.0043743,           0.0067336,            0.004423,            0.004423,            0.004423
                 171,            0.021795,            0.006865,           0.0060271,             0.99792,             0.99735,               0.995,             0.93963,            0.021817,           0.0043634,           0.0066652,             0.00439,             0.00439,             0.00439
                 172,            0.021253,           0.0065895,           0.0058678,             0.99736,             0.99691,               0.995,             0.93992,            0.021945,           0.0044514,           0.0067268,            0.004357,            0.004357,            0.004357
                 173,            0.022137,           0.0068055,           0.0063086,             0.99768,             0.99735,               0.995,              0.9383,            0.022092,           0.0045026,           0.0067507,            0.004324,            0.004324,            0.004324
                 174,            0.021896,           0.0068974,           0.0061052,              0.9985,             0.99471,               0.995,             0.93202,            0.022298,           0.0043909,            0.006742,            0.004291,            0.004291,            0.004291
                 175,            0.021722,           0.0067814,            0.005975,             0.99827,             0.99735,               0.995,             0.93479,            0.022188,           0.0044449,           0.0067413,            0.004258,            0.004258,            0.004258
                 176,            0.021376,           0.0068109,           0.0058648,             0.99936,             0.99471,               0.995,             0.94617,            0.021767,           0.0043373,           0.0066821,            0.004225,            0.004225,            0.004225
                 177,            0.021158,           0.0065533,           0.0058669,             0.99951,             0.99471,               0.995,             0.94221,            0.021855,           0.0042247,           0.0066334,            0.004192,            0.004192,            0.004192
                 178,             0.02196,           0.0067381,           0.0061527,             0.99735,             0.99684,               0.995,             0.93496,            0.021958,           0.0043456,           0.0066414,            0.004159,            0.004159,            0.004159
                 179,            0.021569,           0.0067091,           0.0060267,             0.99825,             0.99471,               0.995,             0.93388,            0.022015,           0.0044467,           0.0067162,            0.004126,            0.004126,            0.004126
                 180,            0.021171,           0.0066024,           0.0057988,              0.9982,             0.99471,               0.995,             0.94307,            0.021901,           0.0044201,           0.0067342,            0.004093,            0.004093,            0.004093
                 181,            0.021405,           0.0067867,           0.0059548,             0.99859,              0.9947,               0.995,             0.93834,            0.021944,            0.004386,           0.0067163,             0.00406,             0.00406,             0.00406
                 182,            0.021476,           0.0065684,           0.0059523,             0.99792,             0.99735,               0.995,              0.9428,            0.021684,           0.0043547,           0.0067475,            0.004027,            0.004027,            0.004027
                 183,             0.02155,           0.0063285,           0.0060362,             0.99857,             0.99735,               0.995,             0.94491,            0.021815,           0.0043915,            0.006805,            0.003994,            0.003994,            0.003994
                 184,            0.021804,           0.0066336,           0.0062427,             0.99943,             0.99471,               0.995,             0.93996,            0.021732,           0.0043243,           0.0066811,            0.003961,            0.003961,            0.003961
                 185,             0.02162,           0.0067602,           0.0060152,             0.99814,             0.99734,               0.995,             0.94023,            0.022023,           0.0045484,           0.0067229,            0.003928,            0.003928,            0.003928
                 186,            0.020878,           0.0066694,           0.0057892,             0.99808,             0.99735,               0.995,             0.94202,            0.021916,           0.0044616,           0.0066256,            0.003895,            0.003895,            0.003895
                 187,            0.021212,           0.0065785,           0.0059648,             0.99736,             0.99735,               0.995,             0.94842,            0.021884,            0.004314,            0.006654,            0.003862,            0.003862,            0.003862
                 188,             0.02158,           0.0063421,           0.0060478,             0.99755,             0.99735,               0.995,             0.93915,            0.021791,           0.0043282,           0.0066295,            0.003829,            0.003829,            0.003829
                 189,            0.021051,           0.0065041,           0.0059222,             0.99869,             0.99735,               0.995,             0.94247,            0.021799,           0.0044142,           0.0066388,            0.003796,            0.003796,            0.003796
                 190,             0.02147,           0.0065611,           0.0060391,             0.99934,             0.99735,               0.995,             0.94267,            0.021849,           0.0043932,            0.006723,            0.003763,            0.003763,            0.003763
                 191,            0.021454,           0.0065799,           0.0060794,             0.99827,              0.9947,               0.995,             0.94571,             0.02169,           0.0043908,           0.0067079,             0.00373,             0.00373,             0.00373
                 192,             0.02091,           0.0065544,           0.0058791,             0.99736,             0.99676,               0.995,             0.94237,            0.021775,           0.0043686,           0.0066662,            0.003697,            0.003697,            0.003697
                 193,            0.021709,           0.0064462,            0.006172,             0.99736,             0.99664,               0.995,             0.94284,            0.022013,           0.0042958,           0.0066651,            0.003664,            0.003664,            0.003664
                 194,            0.021468,           0.0065036,           0.0061435,             0.99736,             0.99688,               0.995,             0.94732,            0.021914,           0.0043128,           0.0066393,            0.003631,            0.003631,            0.003631
                 195,            0.020992,           0.0065743,            0.005945,             0.99939,             0.99471,               0.995,             0.94206,            0.021778,           0.0043768,           0.0066681,            0.003598,            0.003598,            0.003598
                 196,            0.020985,           0.0064543,           0.0059318,             0.99914,             0.99471,               0.995,             0.93959,            0.022061,           0.0044016,           0.0066707,            0.003565,            0.003565,            0.003565
                 197,            0.021611,           0.0064064,           0.0062826,             0.99936,             0.99471,               0.995,             0.94069,            0.021877,           0.0045123,           0.0067852,            0.003532,            0.003532,            0.003532
                 198,            0.020715,           0.0062462,           0.0058724,              0.9986,             0.99471,               0.995,              0.9423,            0.021675,           0.0044927,            0.006722,            0.003499,            0.003499,            0.003499
                 199,            0.020788,           0.0067292,           0.0057129,             0.99952,             0.99206,             0.99497,             0.94313,            0.021829,           0.0044494,           0.0067201,            0.003466,            0.003466,            0.003466
                 200,            0.020615,           0.0064029,           0.0058083,             0.99874,             0.99471,               0.995,             0.94333,            0.021908,           0.0044056,           0.0067122,            0.003433,            0.003433,            0.003433
                 201,            0.020927,           0.0063802,           0.0059812,             0.99736,             0.99727,               0.995,             0.94937,            0.021799,           0.0043528,           0.0066857,              0.0034,              0.0034,              0.0034
                 202,            0.020843,           0.0062534,           0.0058931,             0.99956,             0.99471,               0.995,             0.94355,            0.021896,           0.0043023,           0.0066814,            0.003367,            0.003367,            0.003367
                 203,            0.021248,           0.0064027,           0.0060585,             0.99789,             0.99735,               0.995,             0.94574,            0.021745,           0.0042541,           0.0066344,            0.003334,            0.003334,            0.003334
                 204,            0.020913,           0.0061877,           0.0059041,             0.99801,             0.99735,               0.995,             0.94614,            0.021787,           0.0042941,           0.0066392,            0.003301,            0.003301,            0.003301
                 205,            0.021327,           0.0062185,           0.0060136,             0.99816,             0.99735,               0.995,             0.94291,            0.021933,           0.0044027,           0.0066642,            0.003268,            0.003268,            0.003268
                 206,            0.020816,           0.0063527,           0.0059255,             0.99906,             0.99735,               0.995,              0.9433,            0.021873,           0.0044313,           0.0067023,            0.003235,            0.003235,            0.003235
                 207,            0.021674,            0.006408,            0.006244,             0.99934,             0.99471,               0.995,             0.94338,            0.021934,           0.0043524,           0.0066753,            0.003202,            0.003202,            0.003202
                 208,            0.021325,           0.0063338,           0.0061812,             0.99909,             0.99471,               0.995,             0.94279,            0.021959,           0.0043328,           0.0066357,            0.003169,            0.003169,            0.003169
                 209,            0.020731,           0.0063018,            0.005812,             0.99736,             0.99718,               0.995,             0.94449,            0.021738,           0.0043019,           0.0066165,            0.003136,            0.003136,            0.003136
                 210,            0.020398,           0.0061307,           0.0058119,             0.99772,             0.99735,               0.995,             0.94837,            0.021691,           0.0043354,           0.0066421,            0.003103,            0.003103,            0.003103
                 211,            0.020721,           0.0063787,           0.0059999,              0.9994,             0.99471,               0.995,             0.94714,            0.021656,           0.0042805,           0.0066057,             0.00307,             0.00307,             0.00307
                 212,            0.020551,           0.0063469,           0.0057998,             0.99793,             0.99735,               0.995,             0.94425,            0.021767,           0.0042796,           0.0066127,            0.003037,            0.003037,            0.003037
                 213,            0.020318,           0.0063485,            0.005739,             0.99807,             0.99735,               0.995,             0.94353,            0.021778,           0.0043468,           0.0066114,            0.003004,            0.003004,            0.003004
                 214,            0.020648,           0.0063664,           0.0059389,             0.99746,             0.99735,               0.995,             0.94387,            0.021729,           0.0043029,           0.0065694,            0.002971,            0.002971,            0.002971
                 215,            0.020827,            0.006347,           0.0060104,             0.99964,             0.99471,               0.995,             0.94621,            0.021701,            0.004479,           0.0066639,            0.002938,            0.002938,            0.002938
                 216,            0.020851,            0.006486,           0.0059865,             0.99961,             0.99471,               0.995,             0.94799,            0.021794,           0.0043579,           0.0066092,            0.002905,            0.002905,            0.002905
                 217,            0.020866,           0.0059562,           0.0061236,             0.99736,             0.99716,               0.995,             0.94615,            0.021636,           0.0042721,           0.0066431,            0.002872,            0.002872,            0.002872
                 218,            0.020329,           0.0060741,           0.0058851,             0.99759,             0.99735,               0.995,              0.9453,            0.021613,           0.0043386,           0.0066615,            0.002839,            0.002839,            0.002839
                 219,            0.020612,            0.006339,           0.0059447,              0.9983,             0.99471,               0.995,             0.94928,            0.021595,           0.0043568,           0.0066367,            0.002806,            0.002806,            0.002806
                 220,            0.020799,           0.0062816,           0.0059786,             0.99762,             0.99735,               0.995,             0.94569,            0.021488,           0.0043127,           0.0066128,            0.002773,            0.002773,            0.002773
                 221,            0.020715,           0.0061957,            0.005931,             0.99825,             0.99735,               0.995,             0.94698,            0.021451,           0.0042387,           0.0065778,             0.00274,             0.00274,             0.00274
                 222,            0.020832,           0.0063363,            0.006113,             0.99736,             0.99661,               0.995,             0.94487,            0.021765,           0.0042215,            0.006639,            0.002707,            0.002707,            0.002707
                 223,             0.02074,           0.0061706,           0.0059935,             0.99891,              0.9947,               0.995,             0.94481,            0.021761,           0.0043026,           0.0066071,            0.002674,            0.002674,            0.002674
                 224,            0.020843,           0.0062051,           0.0061083,             0.99778,              0.9947,               0.995,             0.94693,              0.0216,           0.0043034,            0.006602,            0.002641,            0.002641,            0.002641
                 225,            0.020282,           0.0061571,           0.0057723,             0.99856,             0.99471,               0.995,              0.9449,              0.0214,           0.0042947,           0.0066433,            0.002608,            0.002608,            0.002608
                 226,            0.020385,           0.0061078,           0.0059166,             0.99851,             0.99471,               0.995,             0.94534,            0.021509,           0.0043706,           0.0066759,            0.002575,            0.002575,            0.002575
                 227,            0.020704,           0.0060663,           0.0061016,             0.99793,              0.9947,               0.995,             0.94625,             0.02136,           0.0042476,           0.0065617,            0.002542,            0.002542,            0.002542
                 228,            0.020851,           0.0064314,           0.0059909,             0.99928,             0.99471,               0.995,             0.94794,             0.02126,           0.0042304,           0.0065799,            0.002509,            0.002509,            0.002509
                 229,            0.020625,           0.0060724,           0.0059494,             0.99968,             0.99471,               0.995,             0.94511,            0.021507,           0.0042362,           0.0065613,            0.002476,            0.002476,            0.002476
                 230,            0.019826,           0.0057369,           0.0056914,             0.99958,             0.99471,               0.995,             0.94563,             0.02159,           0.0043038,           0.0066356,            0.002443,            0.002443,            0.002443
                 231,             0.02017,           0.0059525,           0.0058745,             0.99925,             0.99471,               0.995,             0.94681,            0.021591,            0.004297,           0.0065794,             0.00241,             0.00241,             0.00241
                 232,            0.020549,           0.0063891,           0.0059198,             0.99913,             0.99471,               0.995,             0.94506,            0.021583,            0.004286,           0.0065975,            0.002377,            0.002377,            0.002377
                 233,            0.020612,           0.0060108,           0.0060025,             0.99915,             0.99471,               0.995,               0.944,            0.021483,           0.0043123,           0.0066236,            0.002344,            0.002344,            0.002344
                 234,            0.020626,           0.0059754,           0.0060416,             0.99747,             0.99735,               0.995,             0.94858,            0.021466,           0.0043649,           0.0066581,            0.002311,            0.002311,            0.002311
                 235,            0.020283,           0.0060311,           0.0058854,             0.99855,             0.99734,               0.995,             0.94658,             0.02155,           0.0044212,           0.0066601,            0.002278,            0.002278,            0.002278
                 236,            0.020514,           0.0061284,            0.005952,             0.99736,             0.99733,               0.995,             0.94219,            0.021826,           0.0044693,           0.0066619,            0.002245,            0.002245,            0.002245
                 237,              0.0207,           0.0059832,           0.0060647,             0.99937,             0.99471,               0.995,             0.94868,            0.021387,            0.004342,           0.0066303,            0.002212,            0.002212,            0.002212
                 238,            0.020066,           0.0059635,           0.0057505,             0.99917,              0.9947,               0.995,              0.9439,            0.021405,           0.0043164,           0.0066306,            0.002179,            0.002179,            0.002179
                 239,            0.020255,            0.005992,           0.0059602,              0.9992,             0.99471,               0.995,             0.95086,            0.021435,           0.0043169,           0.0065859,            0.002146,            0.002146,            0.002146
                 240,            0.020082,           0.0061458,           0.0058657,             0.99871,             0.99471,               0.995,             0.94833,            0.021393,           0.0043329,           0.0065924,            0.002113,            0.002113,            0.002113
                 241,            0.020558,           0.0059786,           0.0060556,             0.99886,             0.99471,               0.995,             0.94703,            0.021406,           0.0043694,           0.0066214,             0.00208,             0.00208,             0.00208
                 242,            0.020125,           0.0059903,           0.0058977,             0.99923,              0.9947,               0.995,             0.94696,            0.021623,           0.0043999,           0.0066378,            0.002047,            0.002047,            0.002047
                 243,            0.020125,           0.0060656,           0.0058581,             0.99919,             0.99471,               0.995,             0.95184,            0.021358,           0.0044073,            0.006603,            0.002014,            0.002014,            0.002014
                 244,            0.020129,           0.0060481,           0.0058915,             0.99736,             0.99637,               0.995,             0.94871,            0.021546,           0.0043182,           0.0066445,            0.001981,            0.001981,            0.001981
                 245,            0.020216,           0.0059103,           0.0059188,             0.99768,             0.99735,               0.995,             0.94494,            0.021617,           0.0042164,           0.0066305,            0.001948,            0.001948,            0.001948
                 246,            0.019915,           0.0058807,           0.0057778,             0.99736,             0.99727,               0.995,             0.94606,            0.021503,           0.0043154,           0.0066364,            0.001915,            0.001915,            0.001915
                 247,            0.020267,           0.0057237,           0.0060123,             0.99931,             0.99735,               0.995,             0.94877,            0.021394,           0.0042568,           0.0066241,            0.001882,            0.001882,            0.001882
                 248,            0.019823,           0.0059864,           0.0057933,             0.99919,             0.99735,               0.995,              0.9473,            0.021414,           0.0042927,           0.0065703,            0.001849,            0.001849,            0.001849
                 249,            0.020444,           0.0059972,           0.0060905,             0.99876,             0.99735,               0.995,             0.94827,            0.021358,           0.0042722,           0.0066562,            0.001816,            0.001816,            0.001816
                 250,            0.020103,           0.0061762,           0.0058931,             0.99847,             0.99735,               0.995,             0.94971,            0.021344,           0.0042703,             0.00662,            0.001783,            0.001783,            0.001783
                 251,            0.020116,           0.0058258,           0.0058281,             0.99879,             0.99735,               0.995,             0.95208,            0.021429,           0.0042539,           0.0066049,             0.00175,             0.00175,             0.00175
                 252,            0.019993,           0.0061792,           0.0058476,             0.99941,             0.99735,               0.995,              0.9501,            0.021491,           0.0042811,           0.0066672,            0.001717,            0.001717,            0.001717
                 253,             0.01998,           0.0057732,           0.0059502,             0.99892,             0.99735,               0.995,             0.94591,            0.021512,           0.0043712,           0.0067092,            0.001684,            0.001684,            0.001684
                 254,            0.019764,           0.0056933,           0.0057939,             0.99881,             0.99735,               0.995,             0.94653,            0.021393,           0.0043689,           0.0066861,            0.001651,            0.001651,            0.001651
                 255,            0.020684,           0.0059995,           0.0061902,             0.99834,             0.99735,               0.995,             0.94519,            0.021474,            0.004474,           0.0066995,            0.001618,            0.001618,            0.001618
                 256,            0.020157,            0.006146,           0.0059724,              0.9983,             0.99735,               0.995,             0.94673,            0.021531,           0.0043611,           0.0066691,            0.001585,            0.001585,            0.001585
                 257,            0.019324,           0.0058731,           0.0056052,             0.99838,             0.99735,               0.995,             0.95074,            0.021451,           0.0043273,           0.0067096,            0.001552,            0.001552,            0.001552
                 258,            0.019866,           0.0056318,           0.0058176,             0.99855,             0.99735,               0.995,             0.95014,            0.021432,           0.0042808,           0.0066455,            0.001519,            0.001519,            0.001519
                 259,            0.019933,           0.0058084,           0.0059127,             0.99939,             0.99471,               0.995,             0.95148,            0.021393,           0.0043002,           0.0066525,            0.001486,            0.001486,            0.001486
                 260,            0.019544,           0.0058978,           0.0056836,              0.9996,             0.99471,               0.995,             0.95052,            0.021303,           0.0042585,           0.0066644,            0.001453,            0.001453,            0.001453
                 261,            0.019801,           0.0059727,           0.0057912,             0.99942,             0.99471,               0.995,             0.94723,            0.021353,           0.0042563,           0.0066176,             0.00142,             0.00142,             0.00142
                 262,            0.019003,           0.0057434,           0.0054532,             0.99736,              0.9969,               0.995,              0.9517,            0.021343,           0.0041931,           0.0065534,            0.001387,            0.001387,            0.001387
                 263,            0.019233,           0.0058907,            0.005547,             0.99773,             0.99735,               0.995,             0.94959,            0.021413,           0.0042699,           0.0066154,            0.001354,            0.001354,            0.001354
                 264,            0.020009,           0.0058347,           0.0059213,             0.99819,             0.99735,               0.995,             0.94701,            0.021477,           0.0042769,           0.0066495,            0.001321,            0.001321,            0.001321
                 265,            0.019849,           0.0057156,            0.005851,             0.99736,             0.99686,               0.995,             0.94777,            0.021443,           0.0043463,           0.0066395,            0.001288,            0.001288,            0.001288
                 266,            0.019846,            0.005528,           0.0058867,              0.9991,             0.99471,               0.995,             0.94697,            0.021378,           0.0043155,           0.0066072,            0.001255,            0.001255,            0.001255
                 267,            0.020037,           0.0061079,           0.0059519,             0.99895,             0.99471,               0.995,             0.94773,            0.021417,           0.0043303,           0.0066598,            0.001222,            0.001222,            0.001222
                 268,            0.019464,            0.005681,           0.0056823,             0.99921,              0.9947,               0.995,             0.94925,            0.021399,           0.0042815,           0.0066536,            0.001189,            0.001189,            0.001189
                 269,            0.019341,           0.0056854,           0.0056766,             0.99944,             0.99471,               0.995,             0.94848,            0.021318,           0.0042854,           0.0066814,            0.001156,            0.001156,            0.001156
                 270,             0.02036,           0.0056843,           0.0060937,             0.99947,             0.99471,               0.995,             0.94843,             0.02131,           0.0043602,           0.0066725,            0.001123,            0.001123,            0.001123
                 271,            0.019483,           0.0055662,           0.0057035,             0.99736,              0.9968,               0.995,             0.94958,            0.021218,           0.0042536,           0.0066555,             0.00109,             0.00109,             0.00109
                 272,            0.019693,           0.0058062,           0.0058047,             0.99736,             0.99723,               0.995,             0.94957,            0.021215,           0.0042063,           0.0066174,            0.001057,            0.001057,            0.001057
                 273,            0.019798,           0.0057859,           0.0058508,             0.99799,             0.99735,               0.995,             0.94878,            0.021194,           0.0042141,           0.0066206,            0.001024,            0.001024,            0.001024
                 274,            0.019685,           0.0055803,           0.0058307,             0.99818,             0.99735,               0.995,             0.95004,            0.021211,           0.0042333,           0.0066263,            0.000991,            0.000991,            0.000991
                 275,            0.019563,           0.0057245,           0.0057218,             0.99736,             0.99716,               0.995,             0.95047,            0.021274,           0.0042728,           0.0066588,            0.000958,            0.000958,            0.000958
                 276,            0.019662,            0.005901,           0.0058825,             0.99735,             0.99695,               0.995,             0.95227,            0.021208,           0.0042392,            0.006609,            0.000925,            0.000925,            0.000925
                 277,             0.01963,           0.0056103,            0.005817,             0.99736,             0.99732,               0.995,              0.9513,            0.021218,           0.0042848,           0.0066155,            0.000892,            0.000892,            0.000892
                 278,            0.019417,            0.005476,           0.0056623,             0.99805,             0.99735,               0.995,             0.94676,            0.021334,           0.0042902,           0.0066411,            0.000859,            0.000859,            0.000859
                 279,            0.020061,           0.0055892,           0.0060339,             0.99763,             0.99735,               0.995,             0.94802,            0.021312,           0.0042335,           0.0066605,            0.000826,            0.000826,            0.000826
                 280,            0.020153,           0.0057857,           0.0060723,              0.9976,             0.99735,               0.995,             0.95117,            0.021249,           0.0042179,           0.0066258,            0.000793,            0.000793,            0.000793
                 281,            0.019431,           0.0055643,           0.0057236,             0.99772,             0.99735,               0.995,             0.95215,            0.021243,           0.0042438,           0.0066281,             0.00076,             0.00076,             0.00076
                 282,            0.019631,           0.0058689,           0.0058496,             0.99771,             0.99735,               0.995,             0.95255,            0.021285,           0.0042648,           0.0066381,            0.000727,            0.000727,            0.000727
                 283,            0.019713,           0.0061187,           0.0058526,             0.99797,             0.99735,               0.995,             0.95044,             0.02121,           0.0042388,           0.0066226,            0.000694,            0.000694,            0.000694
                 284,            0.019142,           0.0056177,           0.0056104,             0.99862,             0.99735,               0.995,             0.95162,            0.021394,           0.0042347,           0.0066123,            0.000661,            0.000661,            0.000661
                 285,            0.019272,           0.0057086,           0.0056844,             0.99854,             0.99735,               0.995,             0.94901,            0.021309,           0.0042506,           0.0066213,            0.000628,            0.000628,            0.000628
                 286,            0.019492,           0.0058248,           0.0057856,              0.9986,             0.99735,               0.995,             0.94915,            0.021263,           0.0042476,           0.0066155,            0.000595,            0.000595,            0.000595
                 287,             0.01957,           0.0057132,           0.0058252,              0.9987,             0.99735,               0.995,             0.94969,             0.02123,           0.0042259,           0.0065923,            0.000562,            0.000562,            0.000562
                 288,            0.019364,           0.0054886,           0.0057329,             0.99889,             0.99735,               0.995,              0.9492,            0.021327,           0.0042715,           0.0066079,            0.000529,            0.000529,            0.000529
                 289,            0.019179,           0.0056272,           0.0056121,             0.99915,             0.99735,               0.995,             0.94862,            0.021361,           0.0042962,           0.0066222,            0.000496,            0.000496,            0.000496
                 290,            0.019471,           0.0056674,           0.0058024,             0.99896,             0.99735,               0.995,             0.94941,            0.021224,           0.0042787,           0.0066223,            0.000463,            0.000463,            0.000463
                 291,             0.01943,             0.00547,           0.0057799,             0.99848,             0.99735,               0.995,             0.94791,             0.02121,           0.0042312,           0.0066219,             0.00043,             0.00043,             0.00043
                 292,            0.019411,           0.0056017,           0.0057887,             0.99842,             0.99735,               0.995,             0.95074,            0.021246,           0.0041772,           0.0066082,            0.000397,            0.000397,            0.000397
                 293,            0.019346,           0.0053923,           0.0057231,             0.99824,             0.99735,               0.995,             0.95091,            0.021221,            0.004193,           0.0066092,            0.000364,            0.000364,            0.000364
                 294,            0.019348,           0.0056365,           0.0057186,             0.99856,             0.99735,               0.995,             0.94954,            0.021203,           0.0041784,            0.006599,            0.000331,            0.000331,            0.000331
                 295,            0.019183,           0.0052778,           0.0056752,             0.99872,             0.99735,               0.995,             0.95163,            0.021251,           0.0042045,           0.0066028,            0.000298,            0.000298,            0.000298
                 296,            0.019475,           0.0055407,           0.0058691,              0.9986,             0.99735,               0.995,             0.95085,            0.021212,           0.0042056,           0.0066077,            0.000265,            0.000265,            0.000265
                 297,            0.019851,           0.0056047,            0.005996,             0.99842,             0.99735,               0.995,             0.95023,            0.021241,           0.0042149,           0.0066258,            0.000232,            0.000232,            0.000232
                 298,            0.019844,           0.0055816,            0.005991,             0.99799,             0.99735,               0.995,             0.95096,            0.021267,           0.0042046,           0.0066122,            0.000199,            0.000199,            0.000199
                 299,            0.019106,           0.0053094,           0.0056481,             0.99741,             0.99735,               0.995,             0.95169,            0.021245,           0.0042187,           0.0066035,            0.000166,            0.000166,            0.000166
